X,Y,BUS_STOP_N,BUS_ROOF_N,LOC_DESC,lat,long
10803.143,33492.103,23361,B03,OPP KEPPEL LOGISTICS,1.113973689,103.8826642
22188.1254,31941.4439,19071,B06,OPP ACS INDEPENDENT,1.216935748,103.8687331
23270.40655,32071.5861,11369,B03,BUONA VISTA STN EXIT D,1.226723506,103.8699026
20436.6475,35750.7305,42219,B03,OPP HIGHGATE PK,1.201095329,103.9029598
10764.33701,32620.12001,23341,B07,AFT PIONEER RD,1.113622862,103.8748296
27915.6912,33457.6489,40119,B06A,BEF GOLDHILL AVE,1.268733627,103.8823574
19739.9732,34056.6302,28011,B21,BEF TOH TUCK AVE,1.194795197,103.887738
4776.693497,30324.88,26389,NIL,BEF TUAS STH AVE 5,1.059472861,103.8542069
29451.1902,32340.53546,40271,B03,OPP KK WOMEN & CHILD HOSP,1.282620311,103.87232
10511.3561,31825.2548,23321,B11,BEF BENOI LANE,1.111335082,103.8676878
24956.93879,30840.54098,11149,B10,QUEENSTOWN STN,1.241976046,103.8588415
20787.2637,36661.8086,43631,B01,PPIS BT BATOK,1.204265956,103.911146
18522.383,34768.887,28049,0,OPP THE SYNERGY,1.183783602,103.8941374
8131.818902,32867.2986,24609,B08,OPP PROGRESS CALVANIZING,1.089815235,103.8770501
8353.035082,32919.76996,24691,B23,AFT TUAS RD,1.091815832,103.8775216
14503.9084,34246.6607,21481,B05,GRUNDFOS,1.147442012,103.8894445
20426.00341,30862.00437,17309,B14,WEST COAST VIEW,1.200999838,103.859034
21720.2323,35669.8169,42071,B01,PEI WAH PRESBY PR SCH,1.212703636,103.902233
15812.1469,34315.2619,21771,B01,AFT CORP DR,1.159273256,103.8900611
29109.19277,30477.61119,4329,B04,OPP SHELL HSE,1.279527608,103.8555809
31735.43325,43100.50335,68089,NIL,AFT ROLLS ROYCE PTE LTD,1.303274824,103.9690034
42963.46048,34832.50121,96331,B04,PREMIER,1.404819971,103.8947143
34343.9506,40317.9146,67621,B02,OPP BLK 558,1.32686652,103.9440017
31768.3275,43078.35345,68081,NIL,BEF ROLLS ROYCE PTE LTD,1.303572318,103.9688044
42191.62969,35033.4798,96311,NIL,OPP YUSEN LOGISTICS,1.397839767,103.8965201
42824.78831,35423.42168,96361,NIL,AFT AKZONOBEL,1.403565724,103.9000242
34896.40131,40189.25673,67719,NIL,OPP SENGKANG FIRE STN,1.331862731,103.9428459
36218.81139,41528.59121,67671,NIL,BLK 156A CP,1.343821544,103.9548811
39950.81947,38055.88351,76549,NIL,OPP CITYLIFE@TAMPINES,1.377573814,103.923678
20704.15701,41017.66001,44619,B01,BLK 506,1.203512962,103.9502838
31060.55709,43014.97883,68121,B06,BEF WEST CAMP RD,1.29717154,103.9682346
30442.63626,45422.12726,68171,B12,BEF YISHUN AVE 1,1.291582049,103.9898635
30474.75637,45419.70962,68179,B11,AFT YISHUN AVE 1,1.291872532,103.9898418
42823.531,35171.2095,96371,NIL,STANDARD CHARTERED BANK,1.403554418,103.8977578
31549.96512,42922.7859,68109,B03,OPP ROLLS ROYCE PTE LTD,1.301597606,103.9674065
32932.6861,37095.5223,62051,B15,Paya Lebar Camp,1.314104688,103.9150464
19677.08217,32239.22889,17339,B22,BLK 518,1.194226709,103.8714084
20035.3409,45219.8209,45139,B30,KRANJI STN,1.19746255,103.9880402
29512.52001,30369.76151,4219,B02,OPP CLARKE QUAY,1.283175166,103.8546118
29529.44658,30316.63348,4211,B01,CLARKE QUAY,1.283328248,103.8541344
38528.71058,36843.94925,75251,B02,OPP TROPICA CONDO,1.364713172,103.9127875
34879.75477,35634.77076,71069,B01,AFT AIRPORT RD,1.331713674,103.9019213
34876.53387,35684.46149,71061,B02,BEF AIRPORT RD,1.331684532,103.9023678
32529.606,38484.489,63191,B09,,1.310458937,103.9275268
28636.5426,35587.4918,52241,B02,LIONS NURSING HOME,1.275252314,103.9014949
28688.79772,35497.92707,52559,B03,CALDECOTT STN,1.275724912,103.9006902
18558.0225,42777.9276,45419,NIL,BLK 669,1.184103385,103.966099
36276.49499,42340.176,65241,"NIL
NIL",BLK 196C,1.344342836,103.9621737
17953.7713,40036.666,44571,B02,BLK 297D,1.178639831,103.9414685
27511.03298,29451.04386,10121,UNK,BLK 126CP,1.265074474,103.8463567
24593.39467,47351.57239,47661,B05,BLK 788E,1.238682663,104.0071968
36337.9215,42386.806,65249,NIL,BLK 178,1.344898332,103.9625927
31203.71454,33964.74257,60249,NIL,BLK 14,1.298469253,103.8869144
46657.44131,40233.34195,95191,NIL,OPP DB SCHENKER,1.438225148,103.9432469
34437.801,36365.476,62241,B06,SBST HOUGANG DEPOT,1.327716611,103.908487
28480.95824,45348.0249,59661,NIL,OPP YISHUN POLYCLINIC,1.273841428,103.9891966
30424.40751,32740.91505,50259,B02,OPP FARRER PK STN,1.291421686,103.8759177
18337.6677,41795.9511,45479,NIL,KRANJI PRI SCH,1.182110988,103.9572758
28291.46519,41322.11461,55381,B03A,BEF BULLION PK,1.272129669,103.9530224
28372.76692,45801.01915,59689,B07,BLK 203,1.272862736,103.9932669
28296.50029,45154.53993,59699,NIL,OPP BLK 935,1.272173366,103.987458
24804.02168,47369.15721,47681,B03,WOODSVALE CONDO,1.240587482,104.0073549
24702.31059,46747.83151,47649,B01,BLK 681B,1.239668009,104.0017721
25250.6541,28931.28491,14391,B04,OPP BLK 85,1.244632415,103.8416864
31236.70906,32634.50173,7369,B04,HOCK SENG BLDG,1.29876787,103.8749616
23842.31338,45487.44825,46991,NIL,BLK 589,1.231891223,103.9904469
23169.32494,30084.31961,18271,NIL,BLK 85,1.225809545,103.8520466
19403.0145,36267.4853,43141,NIL,OPP BLK 291A,1.191747393,103.9076026
11712.74968,35848.79778,27531,NIL,BLK 918,1.122199423,103.9038389
25805.46976,28708.23447,14341,B02,OPP BLK 59,1.249649981,103.8396823
29421.9593,39876.728,54251,B19,OPP ANDERSON JC,1.282354017,103.9400355
30926.3289,33500.5338,50349,B01,BLK 107,1.295960761,103.8827433
15550.4157,37560.7025,28159,B10,AFT HONG KAH CIRCLE,1.156905512,103.9192212
7789.403898,34755.7619,25121,B11,WESTERN DIGITAL,1.086718255,103.8940175
18584.7379,40512.973,44391,B01,AFT BLK 202,1.184345895,103.9457483
40485.0589,40267.8224,77091,B05,BEF PASIR RIS WAY,1.382404434,103.9435541
29630.2775,35873.0223,52179,B03,BRADDELL STN,1.284239227,103.9040608
41382.0676,36801.7352,76301,B03,BLK 283,1.3905179,103.912409
15737.4428,34695.4295,21579,B04,JURONG SEC SCH,1.158597587,103.8934769
22687.775,29843.4818,15101,B08,OPP LP 31,1.221454589,103.8498826
29836.9527,31489.1224,7011,B01,PEACE CTR,1.286109117,103.8646697
24117.5547,31874.1344,11429,B06,OPP BLK 115B,1.234384843,103.8681285
26008.5732,29528.1647,10651,B01,BLK 116,1.251486749,103.8470496
39418.1792,38033.4534,75271,B11,BLK 721,1.37275682,103.9234763
23066.5351,43835.1547,48041,B16,AFT JLN ULU SEMBAWANG,1.224876215,103.9756003
12769.716,36753.1381,27399,B05,BLK 859,1.131758049,103.9119646
26611.1957,49045.81,58169,B05,AFT CDANS,1.256929804,104.0224212
9636.243703,31173.8384,24351,B04,OPP S'PORE TAKADA IND,1.103420926,103.8618349
22759.907,30579.2385,18101,B01,PSB SCIENCE PARK BLDG,1.222106876,103.8564935
38990.2814,34816.9993,84341,B10,OPP FENGSHAN PR SCH,1.368887988,103.8945741
29326.6228,29387.4394,5189,B05,OPP SRI MARIAMMAN TP,1.281494035,103.8457853
15717.47309,34501.6952,21569,B02,OPP BLK 158,1.158417025,103.8917362
24855.8338,49488.097,47099,B04,MASTERDON,1.241054721,104.0263941
14878.0157,34330.6633,21471,B03,AFT TUKANG INNOVATION DR,1.150825294,103.8901993
8579.625598,32657.9839,24689,B22,JURONG INSP CTR,1.093865073,103.8751695
24876.7888,47938.9093,46881,B01,OLD CHANG KEE BLDG,1.241245215,104.0124743
20832.2047,35572.4305,42309,B01,HSE NO. 45,1.20467265,103.9013578
22370.7533,33111.6312,12149,B02,HENRY PK,1.218587212,103.8792475
12990.5285,33825.0384,22031,B18,BEF PIONEER CIRCUS,1.133755599,103.885656
37481.7336,35247.9037,84539,B02,BEDOK NTH STN EXIT B,1.355245126,103.8984457
5233.488598,31320.2312,26461,NIL,AFT TUAS STH AVE 8,1.063603888,103.8631498
20381.59431,30875.98856,17301,B13,OPP WEST COAST VIEW,1.200598217,103.8591597
24540.8426,49799.2436,47131,B05,FUJI OIL S'PORE,1.23820586,104.0291896
18223.6333,33766.6368,20261,B03,AFT PANDAN GDNS,1.181081998,103.8851321
35873.78801,35069.23199,72051,B01,KAKI BT IND EST,1.340703489,103.8968398
35226.25706,35945.16846,71191,B07A,AFTER DEFU LANE 12,1.334847235,103.9047105
8354.127433,32859.17259,24699,B24,BEF TUAS RD,1.091825719,103.8769771
19871.56651,35627.87181,42311,B02,OPP BURGUNDY HILL,1.195984963,103.9018557
21549.1365,36128.0084,42091,B03,BEAUTY WORLD STN EXIT B,1.211156198,103.9063499
30133.9626,31781.25649,7531,B01,ROCHOR STN,1.288795136,103.8672947
21703.4981,47264.6779,46129,B06,MARSILING LANE MKT/FC,1.212547612,104.0064144
18257.7581,33745.764,20269,B04,BEF PANDAN GDNS,1.181390614,103.8849445
21068.6367,36016.2305,42179,B06,AFT CHUN TIN RD,1.206810754,103.9053455
13996.0026,35028.9787,22431,B02,OPP FOUR LEAVES,1.142848541,103.8964734
21254.5596,32358.9633,19059,B09,UNIVERSITY TOWN,1.208492852,103.8724845
18456.83606,39905.08364,44109,B07,OPP HONG SAN TERR,1.183189414,103.9402864
20875.23324,40349.59879,44349,NIL,BET BLKS 443A/443B,1.205060366,103.9442812
23092.614,43798.2241,48049,B15,BEF JLN ULU SEMBAWANG,1.22511208,103.9752685
9694.340702,32322.6807,24331,B15,OPP HONG HAN BLDG,1.103946217,103.872157
21059.4298,46645.0684,46509,B04,MARSILING PK,1.206723259,104.0008467
21845.2883,47307.6198,46171,B04,OPP BLK 19,1.213829883,104.0068003
29179.935,38021.7609,53379,B06,BLK 246,1.280165882,103.9233679
33782.91183,38072.69415,63031,B21,KOVAN STN,1.321793515,103.923827
23959.747,31416.7962,11451,B03,BLK 72,1.232957736,103.8640192
22101.04461,47108.26919,46319,B01,OPP BLK 18,1.216142959,104.0050092
17077.9663,46696.69884,49219,B11,OPP PUB QUARTER,1.170716401,104.0013085
41334.9728,37327.0165,76181,B02,BLK 216,1.390091829,103.9171291
28245.679,40161.0708,55129,B28,BLK 604,1.271716062,103.94259
41556.9791,39014.3679,77051,B07,BLK 115,1.392098981,103.9322913
42331.8179,39259.1011,78201,B04,OPP BLK 242,1.39910624,103.9344907
40702.2923,37837.5303,76391,B02,BLK 418,1.384369932,103.9217162
42182.8343,39370.5816,78151,B04,BLK 230,1.397758844,103.9354924
39827.3564,34635.7816,84249,B15,BLK 124,1.376458232,103.8929459
13509.8122,36329.1219,22599,NIL,BLK 678D,1.138451322,103.908155
36119.2523,40843.1017,67519,B04,OPP BLK 121E,1.342921469,103.9487215
31462.9662,28770.1165,3349,B01,AFT MARINA GR,1.300814395,103.8402384
20275.3438,36569.9883,43209,B02,AUTOBACS,1.199636356,103.9103208
43259.669,39340.31201,98129,B10,,1.407497346,103.9352208
29694.151,34246.7507,50189,B13,OPP PUBLIC MANS,1.284817242,103.8894481
30645.5413,39475.6851,54439,B03,BLK 549,1.293419794,103.9364325
8804.064099,33594.9968,24519,B02,OPP TUAS FIRE STN,1.095894688,103.8835884
38845.7442,38797.3668,75311,B03,TAMPINES DORMITORY,1.367579659,103.9303404
22124.18839,47113.90681,46311,B02,BLK 18,1.216352259,104.0050599
23499.41232,34209.20975,11341,B04,GARLICK VILLE,1.228794221,103.8891096
19941.6697,43689.6766,45189,B29,MANDAI CD TRG VILLAGE,1.196616168,103.9742917
9033.757502,32263.2453,24669,B18,AFT GE KEPPEL ENERGY,1.097972135,103.8716229
12749.936,33709.6296,22151,B01,HITACHI,1.131579782,103.884619
32397.8457,37269.7109,66379,B04,BLK 206,1.309267734,103.9166114
19391.7932,44839.5573,45119,B26,KRANJI WAR MEMORIAL,1.191642738,103.9846232
24238.91394,30968.04475,11041,B05,AFT C'WEALTH DR,1.235482468,103.8599871
12918.6759,36552.4493,27349,B01,BLK 745,1.133105239,103.9101614
42871.4487,38316.3783,97109,B40,AFT JLN MARIAM,1.403986812,103.9260198
28030.6956,29920.379,6071,B05,BLK 2B,1.269774096,103.8505738
26645.8036,47637.9563,58249,B01,BLK 309,1.257243675,104.0097713
25169.60846,28363.65195,14491,B03,OPP TELOK BLANGAH MKT/FC,1.243899478,103.8365861
32356.5859,38349.3648,66141,B02,BEF YIO CHU KANG RD,1.308894252,103.9263126
12746.6497,40049.9524,31071,B37,AFT CHINESE CEMY PATH 11,1.131548485,103.9415861
22769.5911,28935.2618,15211,B11,OPP PASIR VIEW PK,1.222194543,103.8417221
24883.2534,29342.3573,14211,B05,ISS IN'TL SCH,1.241309757,103.84538
31772.5052,29101.7599,3371,B04,AFT MARINA WAY,1.303613747,103.8432184
23521.4633,46932.589,46429,B02,BLK 856,1.228988777,104.0034315
15995.50018,36507.46514,28591,B05,OPP BLK 481,1.160930973,103.909758
27627.1556,31110.257,13141,B01,AFT ZION FULL GOSPEL CH,1.266124528,103.8612653
14200.99172,39207.76284,31199,B25,,1.144701312,103.9340195
12968.26927,40689.15234,34109,NIL,AFT LIM CHU KANG RD,1.133552512,103.9473293
12928.68395,40711.71658,34101,NIL,AFT OLD LIM CHU KANG RD,1.133194508,103.947532
26949.07679,31435.76893,13189,B06,BEF ONE TREE HILL,1.259992187,103.86419
28393.207,45016.7631,59619,B02,YISHUN POLYCLINIC,1.273048019,103.9862201
28378.00172,45117.01844,59611,B01,OPP YISHUN POLYCLINIC,1.272910454,103.9871209
21360.00949,33588.00393,12059,B06,OPP PINE GR CONDO,1.209446321,103.8835276
22252.9346,29487.1608,16229,B04,FORMER HAW PAR VILLA,1.217522061,103.846681
11639.844,33548.3279,23201,B03,OPP SHIMANO PTE LTD,1.121540517,103.8831695
11574.6996,33530.1084,23209,B04,AFT SHIMANO PTE LTD,1.120951376,103.8830058
30978.92096,29508.461,3509,B03,MARINA BAY SANDS HOTEL,1.296436833,103.8468728
30837.069,29298.044,3519,B04,OPP MARINA BAY SANDS MICE,1.295153984,103.8449821
30857.9919,29383.34278,3511,B03,MARINA BAY SANDS - MICE,1.295343199,103.8457485
25660.02737,30999.78994,10469,B04,BEF MARGARET DRIVE,1.248334519,103.8602725
30203.7599,29620.4172,3019,B02,OUE BAYFRONT,1.289426544,103.8478787
31534.52888,41219.63669,67029,B31,,1.301458778,103.9521029
26701.291,28304.61695,14489,B03A,BLK 36 MKT/FC,1.257751482,103.8360557
26407.35051,30111.92445,10191,B13,BLK 78,1.255093119,103.8522948
33166.96001,36123.17299,62079,B03,,1.316223649,103.9063094
40968.1178,36502.7676,76329,B01,BLK 125,1.386774379,103.9097224
24540.8073,48196.7146,46729,B02,AFT W'DLANDS IND PK E7,1.238206572,104.0147905
22439.9255,48083.988,47021,B26,KHALSA CRES DRUG REHAB CTR,1.21920709,104.0137764
7310.3115,34197.0697,25381,B03,WYN2000 LOGISTICS CTR,1.082385605,103.8889977
21140.401,32248.38501,17099,B18,YALE-NUS COLLEGE,1.207460456,103.8714909
21083.943,40322.718,44339,NIL,BLK 442D,1.206947871,103.9440398
22266.0937,31781.0403,19089,B03,ACS INDEPENDENT,1.217640885,103.8672919
21734.9382,35922.3301,42259,B02A,GOH & GOH BLDG,1.212836572,103.9045019
29381.0461,33392.6731,50119,B02,ST. JOSEPH INSTN JNR,1.28198579,103.8817738
9325.344298,32105.4909,24389,B01,OPP GE KEPPEL ENERGY SVCS,1.100609165,103.8702056
22802.9258,46256.0366,46321,B06,WOODLANDS CIVIC CTR,1.222490983,103.9973522
20351.58127,31327.59093,17081,B01,AFT WEST COAST HIGHWAY,1.200326747,103.8632174
27337.9899,32876.6625,40201,B03,CHELSEA GDNS CONDO,1.263509194,103.877137
22384.0032,35398.0896,42059,B34,OPP KING ALBERT PK STN,1.218706608,103.8997917
29031.4838,32637.6879,40029,B06,AFT MAKEPEACE RD,1.278824592,103.8749899
17570.2394,32114.7927,29121,B01,OPP CLP INTL,1.175173167,103.8702901
8563.460002,33502.6675,25201,B02,AFT TUAS RD,1.093718761,103.8827588
14365.5352,34350.9531,21491,B06,BEF INTERNATIONAL RD,1.146190594,103.8903815
11119.9471,33921.1044,23039,B23,AFT BENOI FLYOVER,1.116838689,103.8865188
21673.0823,47284.3585,46121,B05,OPP MARSILING LANE MKT/FC,1.212272532,104.0065912
8843.462602,32408.2695,24679,B20,OPP HIAP TECK METAL CO,1.096251156,103.8729259
20803.9543,35665.0688,42301,B02,OPP HSE NO. 19,1.204417142,103.9021902
24488.5062,48239.1166,46721,B01,BEF W'DLANDS IND PK E7,1.237733555,104.0151715
11877.7037,34086.1475,23111,B06,BEF FOURTH LOK YANG RD,1.123691551,103.8880018
23244.12005,32096.47989,11361,B04,BUONA VISTA STN EXIT C,1.226485777,103.8701263
28614.4238,32925.3003,40049,B02,OPP NEWTON STN EXIT C,1.275052805,103.8775742
6120.036101,33652.1462,26079,B13,BEF TUAS LOOP,1.071621246,103.8841015
34509.3329,32385.695,81191,B01,OPP NORTHLIGHT SCH,1.328364354,103.8727265
18455.5489,33639.107,20181,B04,AYER RAJAH CC,1.183179383,103.8839863
23478.6724,47311.5497,46439,B02,BLK 880,1.228601573,104.0068365
7879.659797,33756.8428,25349,B06,TIMES PRINTERS,1.087534667,103.8850424
27790.33057,37501.71245,53059,B10,OPP THOMSON PLAZA,1.267598961,103.9186946
28891.13486,37944.57915,53151,B12,OPP BLK 263A CP,1.277554102,103.9226743
24323.5082,46956.6494,46771,B02,OPP ADMIRALTY STN,1.236242147,104.0036482
19331.3331,46019.6762,49111,B07,AFT JLN LAM HUAT,1.191095354,103.9952266
21398.6868,40142.3568,44311,B03,OPP BLK 253,1.209794366,103.9424193
19238.4309,42783.1841,45169,B03,HIAP HIN,1.190256745,103.9661465
36694.0153,39252.7513,64169,B18,LP 175,1.34812005,103.9344315
43491.6421,39274.1052,98239,B08A,OPP LOYANG IND EST,1.40959525,103.934626
28140.9851,43892.8062,59499,B03,ORCHID PK CONDO,1.270767602,103.9761208
12495.5886,38003.2626,31019,B09,BEF NANYANG AVE,1.129278609,103.9231967
5506.021798,32056.645,26321,NIL,BET JACUZZI / WIN\MAC,1.066068514,103.8697663
45184.0369,41253.1483,99009,NIL,CHANGI VILLAGE TER,1.424899778,103.9524101
29493.50771,29667.18582,5199,B03,OPP HONG LIM CPLX,1.28300327,103.8482989
33554.7213,34929.868,70139,NIL,AFT JLN BELANGKAS,1.319730716,103.895587
7620.162898,32323.9759,24629,B12,OPP OCEAN TANKER,1.085188059,103.8721684
20811.8901,30394.62436,17299,B10,OPP WEST COAST PK,1.204489701,103.8548346
19205.1269,42522.6715,45151,B02,OPP MULTISTATES TRADING,1.189955669,103.9638058
13228.7918,35241.9468,22551,B34,BLK 657,1.13591011,103.8983868
36674.0041,32612.3171,92201,B04,TANDEVILLE,1.347940833,103.8747631
25633.4409,29894.2272,10449,B02,BLK 44,1.248094164,103.8503387
28467.8056,46903.6075,59219,B02,OPP BLK 288,1.273721592,104.003174
38168.5468,32312.4141,93029,B14,MANDARIN GDNS,1.361456987,103.8720685
44145.2514,40193.6518,98071,B13,EURO COPTER,1.41550587,103.9428892
6578.676501,34668.8561,25511,B03,CHC EXPRESS,1.075768867,103.8932364
32939.1857,34772.1541,70119,B06,CENCON BLDG,1.314164068,103.8941698
28211.1401,29678.1511,6049,B04,ETONHOUSE PRE-SCH,1.271405987,103.8483974
22849.0263,32654.7721,12121,B03,BLK 7,1.222912613,103.8751426
32729.8847,31457.6447,80191,B01,OPP S'PORE INDOOR STADIUM,1.312271775,103.8643872
28921.3795,33976.5735,50041,B07,NOVENA LODGE,1.277828623,103.8870203
12051.7368,35838.6064,27159,B01,BLK 924,1.125265107,103.9037475
30556.0829,32817.4826,7211,B05,SRI SRINIVASA PERUMAL TP,1.2926125,103.8766057
28156.60651,39237.54669,54161,B02,OPP BLK 255,1.270910862,103.9342918
19732.76369,35046.90695,28101,B03,OPP SMRT ULU PANDAN DEPOT,1.194729805,103.8966357
20533.7496,30632.66537,17359,B12,BEF CLEMENTI RD,1.201974276,103.8569734
13449.0827,35875.5325,22251,B03,BLK 665A,1.13790221,103.9040795
29617.8149,35901.1157,52171,B04,OPP BRADDELL STN,1.284126513,103.9043132
22328.9629,33482.2539,12021,B19,BEF MOONBEAM WALK,1.218209215,103.8825776
35450.8511,39135.4246,64311,B06,BLK 344,1.336877376,103.9333768
22036.9125,30183.1235,16101,B01,INST OF MICROELECTRONICS,1.215568393,103.8529343
13027.4037,32988.893,22051,B01,OPP SEMBAWANG KIMTRANS,1.134089212,103.8781433
26172.1302,29082.1651,14241,B08,OPP BLK 1,1.252965919,103.8430421
27248.494,30626.4109,13059,B15,VALLEY PT CONDO,1.262700088,103.8569177
34886.1925,31515.7573,91079,B16,AFT TG KATONG RD,1.331772651,103.8649096
21424.8494,31267.9153,16179,B05,OPP YUSOF ISHAK HSE,1.210033018,103.8626813
26882.2055,31826.0343,9131,B01,OPP TRADER'S HOTEL,1.259387383,103.8676967
28973.97244,46189.93406,59181,B04,OPP BLK 245,1.278299586,103.9967617
20723.2354,49200.051,46219,NIL,JOHOR BAHRU CHECKPT,1.20368133,104.0238033
13524.2321,36272.0379,22591,NIL,BLK 670A,1.138581744,103.9076421
22840.7801,46873.6497,46279,B06,BLK 803,1.222832975,104.0029016
20494.9468,33401.8052,17211,B02,BET BLKS 315/318,1.201623027,103.8818544
23818.24,46916.9176,46409,B10,BLK 701A CP,1.23167272,104.0032909
23331.82041,45909.9785,46951,B01,BLK 536A,1.227274293,103.9942431
21574.655,38909.7462,44351,NIL,AFT CHESTNUT AVE,1.211386184,103.9313442
35299.9524,36172.2205,71181,B09,OPP PAYA LEBAR AIR BASE,1.335513649,103.9067507
28164.6854,39213.2742,54169,B01,BLK 255,1.270983934,103.9340737
43094.4426,37501.0421,97039,B04,BEF JLN BENA,1.406003767,103.9186934
30148.755,31316.8863,7561,B03,OPP MIDLINK PLAZA,1.288928965,103.8631222
33903.9167,31449.5322,91049,B10,BEF FORT RD,1.322889305,103.8643145
13934.164,35564.358,22571,B29,OPP BOON LAY STN,1.142289184,103.9012838
19842.9492,41001.9936,44819,B06,OPP WEST SPRING SEC SCH,1.195724518,103.9501427
30767.086,34354.3879,52109,B03,BET BLKS 33/34,1.294520462,103.8904155
30666.0898,35170.4079,52311,B01,BLK 23,1.293606912,103.8977477
20033.571,32233.988,17061,B09,BLK 701,1.197450671,103.8713614
29292.0402,28502.0659,3222,B01,HUB SYNERGY PT,1.281181309,103.8378298
19223.2228,34344.9316,28029,B02,8 @TRADEHUB 21,1.190121834,103.8903283
5716.846697,30148.3179,26419,NIL,AFT TUAS VIEW CIRCUIT,1.0679753,103.8526206
8588.732097,33505.1934,25209,B01,BEF TUAS RD,1.093947313,103.8827815
20886.4172,47182.0503,46069,B07,WOODLANDS TRAIN CHECKPT,1.205158296,104.0056715
15858.1632,34296.0259,21779,B02,AFT YUAN CHING RD,1.159689415,103.8898882
11588.4374,32778.6288,23261,B05,OPP EXXON MOBIL,1.121075724,103.8762539
21867.0012,35373.6686,42141,B01,BEF DUNEARN RD,1.21403103,103.8995721
18409.5301,31447.3142,29119,B01,COMFORTDELGRO ENGRG,1.182763496,103.8642929
28560.10767,32736.37982,40189,B02,NEWTON STN EXIT B,1.274561618,103.8758767
9941.624097,34220.2617,24489,B05,AFT JOO KOON WAY,1.10618229,103.8892065
29611.9584,32525.3956,40101,B01,KK WOMEN & CHILD HOSP,1.284074215,103.873981
10370.2555,32745.5156,24289,B16,OPP KEPPEL T&T,1.110058908,103.8759562
19543.78601,34870.90085,28709,B02,BEF OLD TOH TUCK RD,1.193020793,103.8950542
22588.89593,35329.63573,42049,B36,HUA GUAN GDNS,1.220559601,103.8991766
13915.0293,35036.457,22439,B01,AFT FOUR LEAVES,1.142116245,103.8965406
11461.5539,31873.4877,23429,B10,OPP EMAS MARINE BASE,1.119928341,103.8681213
19887.29345,35711.78573,42319,B01,BURGUNDY HILL,1.196127173,103.9026097
11886.3141,34101.4417,23119,B05,AFT FOURTH LOK YANG RD,1.123769418,103.8881392
25618.57111,49138.1494,58369,NIL,BEF ACACIA HOME,1.247952842,104.0232502
9696.341197,33025.828,24651,B04,METALL-TREAT IND,1.103964219,103.8784747
47078.12202,39381.20916,95169,B02,AFT CHANGI FERRY RD,1.442029984,103.9355898
7260.339298,33285.4825,26021,B03,BEF TUAS AVE 13,1.081933813,103.8808073
20964.1445,35826.6328,42239,B07,AFT JLN JURONG KECHIL,1.205865808,103.9036419
12792.75139,34271.94331,22169,B02,AFT INTERNATIONAL RD,1.131966895,103.8896713
21538.1343,35806.4336,42151,B01,BEAUTY WORLD STN EXIT C,1.211056775,103.9034605
25078.3466,47762.6088,46891,B03,JORDON FOOD IND,1.243068132,104.0108903
24162.0755,48872.5633,47179,B01,COMFORTDELGRO ENGRG,1.234781046,104.0208629
31578.1264,31994.0668,1349,B02,OPP BLK 4,1.301855616,103.8692071
30516.7593,38321.7083,54379,B04,BLK 475,1.292255539,103.9260635
21437.2048,39783.6982,44261,B02,BLK 270,1.210142837,103.9391967
32621.8765,37352.9979,63141,B01,BLK 209,1.311293762,103.9173598
36497.5707,32077.353,92279,B01,AFT GRAND HOTEL,1.34634531,103.8699561
15780.35403,34928.77137,21589,B06,BLK 103,1.158985616,103.8955734
42228.7867,38706.5265,78051,B03,BLK 197,1.398174674,103.9295253
10017.4473,32333.3791,23229,B14,OPP GUL WAY,1.106868282,103.8722532
39155.9593,38033.3466,75281,B13,BLK 742A,1.3703854,103.9234752
42444.9106,36522.7845,96069,B14,MERA TERR P/G,1.400129945,103.9099027
19518.42762,40870.67114,44069,B06,AFT KJE SLIP RD,1.192789713,103.9489626
13047.2076,33493.6967,22149,B02A,BEF JLN BUROH,1.134268238,103.8826789
38138.3647,32336.3592,93021,B13,OPP MANDARIN GDNS,1.361184028,103.8722837
26136.3715,48469.2605,58411,NIL,Blk 404A CP,1.252636054,104.0172404
32319.753,39041.6609,66301,B06,BLK 152,1.308560909,103.9325332
32362.3654,34436.5045,70359,B01,AFT KALLANG SECTOR,1.308947583,103.8911537
15390.6151,37244.4963,28551,B06,AFT BLK 553,1.155460417,103.9163801
22990.314,32256.468,11191,B01,BUONA VISTA STN,1.224190424,103.8715638
21382.8228,47250.2862,46149,B05,BLK 203,1.209647558,104.0062849
36762.14836,34918.54669,72079,B06,BLK 609,1.348737535,103.895486
23547.0458,32296.9588,11381,B02,BLK 10A,1.229225307,103.8719276
27700.1071,48539.9457,58209,B01,AFT PAKISTAN RD,1.266777814,104.0178765
24146.4783,31638.8939,11169,B06,C'WEALTH STN,1.234646445,103.8660149
22604.8964,29908.7115,15111,B06,LP 37,1.22070506,103.8504687
35480.3476,33304.7849,82229,B99,KAMPONG UBI CC,1.337145717,103.8809852
36850.0425,39571.4182,64179,B20,LP 193,1.349530981,103.937295
26361.7151,41547.0242,56089,B34,AFT SLE,1.254677628,103.9550425
24374.3746,31219.0733,11059,B08,QUEENSTOWN POLYCLINIC,1.236707503,103.8622427
32723.02221,38916.8382,63211,B13,BLK 138,1.312207972,103.9314117
29019.4819,29478.3667,5039,B07,NEW BRIDGE CTR,1.278716356,103.8466023
29628.125,36991.40301,53231,B04,Bishan Stn,1.284219461,103.9141099
31324.57,31586.29001,1419,B10,ST JOHN HQ,1.299562592,103.865543
